Coin,Date,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,P0,P1,P2,P3,P4,P5,R_T1W
BTC,06/08/2020,-0.073441501,-0.156321099,-0.293349452,0.551709663,-0.385930798,-0.356632558,0.186954913,0.376039992,0.554793555,-0.387846539,-0.426635111,-0.073441501,-0.156321099,-0.293349452,0.551709663,-0.385930798,-0.356632558,0.069454758
ETH,06/08/2020,0.185032423,-0.161803306,0.125808383,-0.372460977,-0.479117469,-0.959234791,-0.234718087,-0.37274219,-0.366848558,-0.527962823,-0.963638772,0.185032423,-0.161803306,0.125808383,-0.372460977,-0.479117469,-0.959234791,0.049888414
BNB,06/08/2020,0.077415748,-0.165544418,0.0406592,-1.19394599,-0.851864153,-0.02185354,-0.129299837,-0.185546645,-1.151951099,-0.854900818,0.043243091,0.077415748,-0.165544418,0.0406592,-1.19394599,-0.851864153,-0.02185354,0.058259372
ADA,06/08/2020,-0.395612863,-0.177559324,0.125206247,-1.091260363,-2.808784246,0.045102264,0.081536663,0.188844446,-1.083681312,-2.863234218,-0.023882366,-0.395612863,-0.177559324,0.125206247,-1.091260363,-2.808784246,0.045102264,0.044863517
XRP,06/08/2020,-0.187360054,-0.183365171,-0.730748482,0.03828153,2.03692265,-1.360969612,-1.288900586,-2.244697644,0.076905052,2.08754114,-1.29926606,-0.187360054,-0.183365171,-0.730748482,0.03828153,2.03692265,-1.360969612,0.091351742
BTC,06/08/2020,-0.361970533,-0.186615176,-0.222208797,-0.030175554,0.033409222,-0.088809343,-0.867227586,-1.495915463,0.008635266,0.032502312,-0.023882366,-0.361970533,-0.186615176,-0.222208797,-0.030175554,0.033409222,-0.088809343,0.006044312
ETH,06/08/2020,0.010615847,-0.188377639,-0.084337251,-0.646289314,-1.597357522,-0.088809343,-0.340136337,-0.559937735,-0.605792809,-1.602187665,-0.023882366,0.010615847,-0.188377639,-0.084337251,-0.646289314,-1.597357522,-0.088809343,0.046774891
BNB,06/08/2020,-0.406180626,-0.189379201,0.998729192,1.133594881,0.685715919,0.112058067,-0.234718087,-0.37274219,1.135086738,0.686378303,0.043243091,-0.406180626,-0.189379201,0.998729192,1.133594881,0.685715919,0.112058067,0.030561517
ADA,06/08/2020,-0.362552245,-0.190158466,0.410282454,1.167823423,-0.851864153,-1.026190594,-0.656391086,-1.121524372,1.203356524,-0.80819539,-0.963638772,-0.362552245,-0.190158466,0.410282454,1.167823423,-0.851864153,-1.026190594,0.036121903
XRP,06/08/2020,-0.429449097,-0.191588513,-0.594577086,0.825538001,-0.758677482,-0.155765147,0.292373163,0.563235537,0.8278727,-0.80819539,-0.158133281,-0.429449097,-0.191588513,-0.594577086,0.825538001,-0.758677482,-0.155765147,0.007063756
BTC,06/08/2020,-0.393382968,-0.191729262,-0.164881862,0.277881326,-1.550764186,0.580748693,0.608627913,1.124822173,0.315849304,-1.555482237,0.580246752,-0.393382968,-0.191729262,-0.164881862,0.277881326,-1.550764186,0.580748693,0.036030972
ETH,06/08/2020,-0.292359026,-0.176179362,-0.464072857,0.96245217,3.434722716,-0.222720951,-0.234718087,-0.37274219,0.896142486,3.348587694,0.513121294,-0.292359026,-0.176179362,-0.464072857,0.96245217,3.434722716,-0.222720951,0.081124051
BNB,06/08/2020,-0.161667785,-0.186820529,-0.685446566,-0.167089723,-2.529224232,-1.026190594,-0.234718087,-0.37274219,-0.469253237,-2.723117934,-0.762262399,-0.161667785,-0.186820529,-0.685446566,-0.167089723,-2.529224232,-1.026190594,0.052774003
ADA,06/08/2020,-0.083718409,-0.095352792,0.605604905,-1.296631617,-2.715597575,0.112058067,0.397791413,0.750431083,-1.493300029,-2.256063655,-0.158133281,-0.083718409,-0.095352792,0.605604905,-1.296631617,-2.715597575,0.112058067,0.093771853
XRP,06/08/2020,-0.252027011,-0.175397755,0.086704931,1.236280508,0.872089262,-0.825323183,-0.340136337,-0.559937735,1.203356524,1.527076005,-0.359509654,-0.252027011,-0.175397755,0.086704931,1.236280508,0.872089262,-0.825323183,0.001417888
BTC,06/08/2020,-0.306126204,-0.085812066,0.828749604,-1.057031821,-0.15296412,0.580748693,0.819464412,1.499213264,-1.254355778,-0.201024827,0.378870379,-0.306126204,-0.085812066,0.828749604,-1.057031821,-0.15296412,0.580748693,0.067778048
ETH,06/08/2020,-0.388244514,-0.191841578,-0.251554096,0.825538001,-0.712084147,-1.160102201,-0.761809336,-1.308719917,0.657198235,-0.387846539,-0.762262399,-0.388244514,-0.191841578,-0.251554096,0.825538001,-0.712084147,-1.160102201,0.076075086
BNB,06/08/2020,-0.108441159,0.147139264,0.228384105,-0.817432025,-1.92351087,-0.691411576,-0.867227586,-1.495915463,-1.117816205,-1.602187665,-0.560886027,-0.108441159,0.147139264,0.228384105,-0.817432025,-1.92351087,-0.691411576,0.01234318
ADA,06/08/2020,0.154104747,0.106774227,0.076078993,0.96245217,-0.15296412,-1.026190594,0.503209663,0.937626628,0.964412272,0.452851164,-0.225258739,0.154104747,0.106774227,0.076078993,0.96245217,-0.15296412,-1.026190594,0.065223945
XRP,06/08/2020,-0.263952102,-0.174316749,-0.143523726,0.688623832,2.176702656,2.656378605,1.135719162,2.0607999,0.554793555,2.274362852,2.728261393,-0.263952102,-0.174316749,-0.143523726,0.688623832,2.176702656,2.656378605,0.026330944
BTC,06/08/2020,-0.405114155,-0.179393092,-0.049661274,0.688623832,-0.665490811,1.919864765,-0.340136337,-0.559937735,0.554793555,-0.201024827,2.526885021,-0.405114155,-0.179393092,-0.049661274,0.688623832,-0.665490811,1.919864765,0.046652038
ETH,06/08/2020,-0.365072996,-0.168613228,0.060140086,-0.064404097,-2.156477548,-0.088809343,-0.129299837,-0.185546645,-0.332713665,-2.115947372,0.311744922,-0.365072996,-0.168613228,0.060140086,-0.064404097,-2.156477548,-0.088809343,0.047456361
BNB,06/08/2020,17.36744039,0.003831959,-0.099656312,-0.57783223,-1.131424166,-0.892278987,-0.129299837,-0.185546645,-0.571657916,-1.181838813,-0.963638772,17.36744039,0.003831959,-0.099656312,-0.57783223,-1.131424166,-0.892278987,0.029372848
ADA,06/08/2020,-0.044840673,-0.047110181,-0.056798362,-1.057031821,0.639122584,-0.02185354,-0.023881587,0.001648901,-1.015411526,0.686378303,0.043243091,-0.044840673,-0.047110181,-0.056798362,-1.057031821,0.639122584,-0.02185354,0.061876817
XRP,06/08/2020,-0.263079534,-0.114428141,-0.057418208,-1.228174532,-0.758677482,-0.557499969,-0.023881587,0.001648901,-1.220220885,-0.80819539,-0.560886027,-0.263079534,-0.114428141,-0.057418208,-1.228174532,-0.758677482,-0.557499969,0.062114406
BTC,06/08/2020,0.046681976,-0.123047509,0.085004781,0.65439529,-0.479117469,-0.825323183,-0.129299837,-0.185546645,0.657198235,-0.481257395,-0.896513314,0.046681976,-0.123047509,0.085004781,0.65439529,-0.479117469,-0.825323183,0.038069474
ETH,06/08/2020,-0.092928845,-0.12319235,-0.061296676,0.004052988,-1.92351087,-0.557499969,-0.761809336,-1.308719917,0.042770159,-1.92912566,-0.493760569,-0.092928845,-0.12319235,-0.061296676,0.004052988,-1.92351087,-0.557499969,0.05247028
BNB,06/08/2020,-0.268605796,-0.140413111,-0.630917794,0.449024037,1.431209288,-0.892278987,-0.867227586,-1.495915463,0.452388876,1.43366515,-0.896513314,-0.268605796,-0.140413111,-0.630917794,0.449024037,1.431209288,-0.892278987,0.072596876
ADA,06/08/2020,-0.137429795,-0.143908404,-0.073197726,-0.338232434,1.570989294,-0.356632558,-0.129299837,-0.185546645,-0.298578772,1.620486861,-0.359509654,-0.137429795,-0.143908404,-0.073197726,-0.338232434,1.570989294,-0.356632558,0.035313035
XRP,06/08/2020,-0.086142208,-0.146443433,-0.138919153,-0.920117652,-1.737137528,-1.026190594,-0.445554586,-0.747133281,-0.913006847,-1.742303948,-1.030764229,-0.086142208,-0.146443433,-0.138919153,-0.920117652,-1.737137528,-1.026190594,0.07307349
BTC,06/08/2020,-0.183869783,-0.160471395,-0.049165397,-0.543603688,0.219782564,-1.160102201,-1.710573585,-2.993479826,-0.537523023,0.219324024,-1.232140602,-0.183869783,-0.160471395,-0.049165397,-0.543603688,0.219782564,-1.160102201,0.020809913
ETH,06/08/2020,-0.367108987,-0.165360745,-0.623709866,0.551709663,1.757362637,-1.093146398,-0.340136337,-0.559937735,0.554793555,1.760603145,-1.165015144,-0.367108987,-0.165360745,-0.623709866,0.551709663,1.757362637,-1.093146398,0.052576004
BNB,06/08/2020,-0.423631979,-0.177874785,0.176759756,-0.612060772,-0.432524133,0.446837086,-0.234718087,-0.37274219,-0.605792809,-0.481257395,0.445995837,-0.423631979,-0.177874785,0.176759756,-0.612060772,-0.432524133,0.446837086,0.00507401
ADA,06/08/2020,-0.325419644,-0.179262668,0.066639618,,,,,,,,,-0.325419644,-0.179262668,0.066639618,,,,0.07438972
XRP,06/08/2020,-0.378937126,-0.179782401,-0.149297153,-0.920117652,-0.199557456,-0.75836738,-0.129299837,-0.185546645,-0.913006847,-0.247730255,-0.762262399,-0.378937126,-0.179782401,-0.149297153,-0.920117652,-0.199557456,-0.75836738,0.060108509
BTC,06/08/2020,-0.243398286,-0.180424567,-0.198424406,-0.26977535,-1.41098418,-2.23139506,-0.867227586,-1.495915463,-0.264443879,-1.462071381,-2.239022465,-0.243398286,-0.180424567,-0.198424406,-0.26977535,-1.41098418,-2.23139506,0.080572733
ETH,06/08/2020,-0.363037004,-0.18096738,0.078133341,-0.817432025,-2.995157588,0.112058067,-0.234718087,-0.37274219,-0.810602168,-3.05005593,0.043243091,-0.363037004,-0.18096738,0.078133341,-0.817432025,-2.995157588,0.112058067,0.07376319
BNB,06/08/2020,-0.28266383,-0.185837145,-0.22343078,-0.132861181,-0.758677482,1.116395122,0.819464412,1.499213264,-0.127904306,-0.80819539,1.050124955,-0.28266383,-0.185837145,-0.22343078,-0.132861181,-0.758677482,1.116395122,0.02998837
ADA,06/08/2020,-0.275489385,-0.186059052,-0.238200834,0.380566952,-1.690544193,-1.628792827,0.608627913,1.124822173,0.38411909,-1.69559852,-1.634893347,-0.275489385,-0.186059052,-0.238200834,0.380566952,-1.690544193,-1.628792827,0.070007969
XRP,06/08/2020,-0.28712362,-0.188511423,-0.095707005,0.859766543,1.291429281,-0.088809343,0.081536663,0.188844446,0.862007593,1.246843438,-0.158133281,-0.28712362,-0.188511423,-0.095707005,0.859766543,1.291429281,-0.088809343,0.051672505
BTC,06/08/2020,-0.370890113,-0.190437752,-1.10834119,-1.125488906,-1.317797509,-0.088809343,-0.023881587,0.001648901,-1.117816205,-1.368660525,-0.091007824,-0.370890113,-0.190437752,-1.10834119,-1.125488906,-1.317797509,-0.088809343,0.09226475
ETH,06/08/2020,-0.40588977,-0.191933174,-1.103949135,1.441651761,3.155162703,0.647704496,-0.129299837,-0.185546645,1.476435668,3.161765982,0.647372209,-0.40588977,-0.191933174,-1.103949135,1.441651761,3.155162703,0.647704496,0.004548644
BNB,06/08/2020,0.605222215,2.214086787,-0.062872857,-0.783203483,-0.57230414,0.580748693,-0.761809336,-1.308719917,-0.742332382,-0.57466825,0.580246752,0.605222215,2.214086787,-0.062872857,-0.783203483,-0.57230414,0.580748693,0.079878275
ADA,06/08/2020,16.54111884,1.094904439,0.181736237,-0.920117652,-1.597357522,-0.155765147,-0.023881587,0.001648901,-0.913006847,-1.648893092,-0.158133281,16.54111884,1.094904439,0.181736237,-0.920117652,-1.597357522,-0.155765147,0.03510365
XRP,06/08/2020,3.428754131,0.861020191,-0.158010422,-0.783203483,-0.292744127,-0.088809343,0.292373163,0.563235537,-0.742332382,-0.247730255,-0.023882366,3.428754131,0.861020191,-0.158010422,-0.783203483,-0.292744127,-0.088809343,0.042316597
BTC,06/08/2020,0.42983612,0.289760374,-0.904978446,-0.88588911,-0.059777449,-0.155765147,-0.023881587,0.001648901,-0.844737061,-0.014203116,-0.091007824,0.42983612,0.289760374,-0.904978446,-0.88588911,-0.059777449,-0.155765147,0.07150492
ETH,06/08/2020,0.90974832,0.210686023,-0.172798186,0.004052988,-1.178017502,-1.561837023,-0.867227586,-1.495915463,0.008635266,-1.181838813,-1.634893347,0.90974832,0.210686023,-0.172798186,0.004052988,-1.178017502,-1.561837023,0.082796009
BNB,06/08/2020,4.218136985,0.203327688,-0.639861292,-1.091260363,-1.131424166,0.513792889,0.292373163,0.563235537,-1.083681312,-1.135133385,0.513121294,4.218136985,0.203327688,-0.639861292,-1.091260363,-1.131424166,0.513792889,0.004865411
ADA,06/08/2020,-0.110283246,0.128418404,0.023852508,-0.167089723,-0.99164416,-0.959234791,-0.445554586,-0.747133281,-0.162039199,-0.995017102,-0.963638772,-0.110283246,0.128418404,0.023852508,-0.167089723,-0.99164416,-0.959234791,0.006759939
XRP,06/08/2020,-0.227982925,0.040565342,0.114544889,1.236280508,2.363075999,-0.691411576,-0.129299837,-0.185546645,1.237491417,2.32106828,-0.695136942,-0.227982925,0.040565342,0.114544889,1.236280508,2.363075999,-0.691411576,0.015068436
BTC,06/08/2020,-0.217221257,-0.022033408,-0.057577597,0.928223628,0.406155906,-0.959234791,-0.761809336,-1.308719917,0.930277379,0.359440308,-0.963638772,-0.217221257,-0.022033408,-0.057577597,0.928223628,0.406155906,-0.959234791,0.08631921
ETH,06/08/2020,1.365907289,-0.036918762,-0.420931548,-1.262403074,-1.271204173,-0.222720951,0.081536663,0.188844446,-1.220220885,-1.228544241,-0.158133281,1.365907289,-0.036918762,-0.420931548,-1.262403074,-1.271204173,-0.222720951,0.015301079
BNB,06/08/2020,-0.31184637,-0.052022982,0.197462625,-0.304003892,1.151649275,2.053776373,1.873646911,3.371168718,-0.298578772,1.153432582,2.057006818,-0.31184637,-0.052022982,0.197462625,-0.304003892,1.151649275,2.053776373,0.023120837
ADA,06/08/2020,0.182123864,-0.072202105,-0.43787992,-1.399317243,-1.41098418,-0.959234791,-0.129299837,-0.185546645,-1.39089535,-1.415365953,-0.963638772,0.182123864,-0.072202105,-0.43787992,-1.399317243,-1.41098418,-0.959234791,0.038324014
XRP,06/08/2020,0.589322094,-0.08319628,-0.110671868,-0.612060772,0.965275933,-0.423588362,-0.550972836,-0.934328826,-0.571657916,1.013316298,-0.359509654,0.589322094,-0.08319628,-0.110671868,-0.612060772,0.965275933,-0.423588362,0.029359556
BTC,06/08/2020,0.445930145,-0.091092735,-0.281147334,-1.433545786,-0.059777449,0.045102264,0.081536663,0.188844446,-1.425030243,-0.060908543,-0.023882366,0.445930145,-0.091092735,-0.281147334,-1.433545786,-0.059777449,0.045102264,0.050166725
ETH,06/08/2020,0.447481377,-0.10186377,-0.280828555,-1.262403074,-0.805270818,-0.356632558,-0.445554586,-0.747133281,-1.254355778,-0.854900818,-0.359509654,0.447481377,-0.10186377,-0.280828555,-1.262403074,-0.805270818,-0.356632558,0.020454698
BNB,06/08/2020,0.971021958,-0.10487776,-0.620114757,-1.399317243,0.033409222,0.112058067,-0.023881587,0.001648901,-1.39089535,0.032502312,0.110368549,0.971021958,-0.10487776,-0.620114757,-1.399317243,0.033409222,0.112058067,0.095494414
ADA,06/08/2020,0.308549219,-0.108169929,0.075016399,-1.022803279,-1.457577515,0.179013871,0.397791413,0.750431083,-1.015411526,-1.462071381,0.177494007,0.308549219,-0.108169929,0.075016399,-1.022803279,-1.457577515,0.179013871,0.043169396
XRP,06/08/2020,1.344868714,-0.105319826,-0.626755968,-1.433545786,0.033409222,0.179013871,0.186954913,0.376039992,-1.425030243,0.07920774,0.177494007,1.344868714,-0.105319826,-0.626755968,-1.433545786,0.033409222,0.179013871,0.018311178
BTC,06/08/2020,-0.234284802,-0.126139697,-0.291118005,-1.296631617,0.219782564,-0.155765147,0.081536663,0.188844446,-1.288490671,0.219324024,-0.158133281,-0.234284802,-0.126139697,-0.291118005,-1.296631617,0.219782564,-0.155765147,0.068332718
ETH,06/08/2020,-0.040962595,-0.128571391,-0.593992659,-0.783203483,0.219782564,-2.097483452,-0.340136337,-0.559937735,-0.776467275,0.219324024,-2.10477155,-0.040962595,-0.128571391,-0.593992659,-0.783203483,0.219782564,-2.097483452,0.016807683
BNB,06/08/2020,-0.134521236,-0.13056917,0.538856304,-1.365088701,-0.385930798,-0.02185354,0.081536663,0.188844446,-1.356760457,-0.387846539,-0.023882366,-0.134521236,-0.13056917,0.538856304,-1.365088701,-0.385930798,-0.02185354,0.035282129
ADA,06/08/2020,-0.203454079,-0.133688577,-0.529528635,-0.680517857,-0.618897476,-0.959234791,-0.129299837,-0.185546645,-0.674062595,-0.668079106,-0.963638772,-0.203454079,-0.133688577,-0.529528635,-0.680517857,-0.618897476,-0.959234791,0.088683322
XRP,06/08/2020,0.788946178,-0.138316697,-0.206517829,-0.988574737,0.359562571,-0.222720951,-0.550972836,-0.934328826,-0.981276633,0.31273488,-0.225258739,0.788946178,-0.138316697,-0.206517829,-0.988574737,0.359562571,-0.222720951,0.019732575
BTC,06/08/2020,-0.221681047,-0.069177762,-0.28010245,-0.372460977,0.406155906,-0.892278987,0.608627913,1.124822173,-0.366848558,0.406145736,-0.896513314,-0.221681047,-0.069177762,-0.28010245,-0.372460977,0.406155906,-0.892278987,0.044395073
ETH,06/08/2020,-0.211307188,-0.142034996,-0.380287335,0.312109868,-0.805270818,-1.896616041,-2.764756084,-4.86543528,0.349984197,-0.80819539,-1.83626972,-0.211307188,-0.142034996,-0.380287335,0.312109868,-0.805270818,-1.896616041,0.042985192
BNB,06/08/2020,0.134811308,-0.140886148,-0.47386643,-1.50200287,0.080002557,-0.02185354,-0.023881587,0.001648901,-1.493300029,0.07920774,-0.023882366,0.134811308,-0.140886148,-0.47386643,-1.50200287,0.080002557,-0.02185354,0.057186266
ADA,06/08/2020,-0.1624434,-0.143640436,-0.107944544,1.373194677,1.524395959,1.250306729,-0.445554586,-0.747133281,1.374030989,1.527076005,1.18437587,-0.1624434,-0.143640436,-0.107944544,1.373194677,1.524395959,1.250306729,0.091124737
XRP,06/08/2020,0.063745521,-0.146619112,-0.071940324,0.825538001,1.570989294,0.580748693,0.924882662,1.68640881,0.8278727,1.527076005,0.513121294,0.063745521,-0.146619112,-0.071940324,0.825538001,1.570989294,0.580748693,0.004169494
BTC,06/08/2020,-0.068884759,-0.151283288,0.169941446,-0.612060772,-0.385930798,0.312925478,-1.288900586,-2.244697644,-0.605792809,-0.387846539,0.311744922,-0.068884759,-0.151283288,0.169941446,-0.612060772,-0.385930798,0.312925478,0.030937883
ETH,06/08/2020,0.194145907,-0.142472168,-0.295598609,-1.536231412,-0.712084147,-0.088809343,-0.023881587,0.001648901,-1.527434922,-0.761489962,-0.091007824,0.194145907,-0.142472168,-0.295598609,-1.536231412,-0.712084147,-0.088809343,0.09802792
BNB,06/08/2020,-0.125504704,-0.154483632,-0.181865653,1.304737592,1.943735979,-0.155765147,-0.234718087,-0.37274219,1.305761203,1.900719429,-0.225258739,-0.125504704,-0.154483632,-0.181865653,1.304737592,1.943735979,-0.155765147,0.060827733
ADA,06/08/2020,-0.362552245,-0.15397423,0.120796482,-1.365088701,-3.228124265,0.045102264,-0.023881587,0.001648901,-1.356760457,-3.283583069,0.043243091,-0.362552245,-0.15397423,0.120796482,-1.365088701,-3.228124265,0.045102264,0.085963232
XRP,06/08/2020,0.066557128,-0.153498277,0.414054662,-0.57783223,-0.15296412,-0.155765147,0.186954913,0.376039992,-0.537523023,-0.154319399,-0.091007824,0.066557128,-0.153498277,0.414054662,-0.57783223,-0.15296412,-0.155765147,0.039735557
BTC,06/08/2020,-0.34451918,-0.159609519,-0.1479512,0.688623832,0.825495926,-0.624455772,-0.023881587,0.001648901,0.691333128,0.779789159,-0.695136942,-0.34451918,-0.159609519,-0.1479512,0.688623832,0.825495926,-0.624455772,0.045455349
ETH,06/08/2020,-0.019148404,-0.159212569,0.727023957,-0.509375145,0.685715919,-0.490544165,-0.234718087,-0.37274219,-0.50338813,0.686378303,-0.493760569,-0.019148404,-0.159212569,0.727023957,-0.509375145,0.685715919,-0.490544165,0.052536367
BNB,06/08/2020,-0.334823984,-0.162610425,0.195142629,-0.543603688,-0.432524133,-0.75836738,-0.445554586,-0.747133281,-0.537523023,-0.481257395,-0.829387857,-0.334823984,-0.162610425,0.195142629,-0.543603688,-0.432524133,-0.75836738,0.055416144
ADA,06/08/2020,-0.214215747,-0.170747024,-0.492196173,-1.536231412,-0.059777449,-0.02185354,-0.129299837,-0.185546645,-1.493300029,-0.014203116,0.043243091,-0.214215747,-0.170747024,-0.492196173,-1.536231412,-0.059777449,-0.02185354,0.036340753
XRP,06/08/2020,-0.296624912,-0.171441777,0.362093825,-1.262403074,-0.246150791,-0.02185354,0.186954913,0.376039992,-1.254355778,-0.247730255,-0.023882366,-0.296624912,-0.171441777,0.362093825,-1.262403074,-0.246150791,-0.02185354,0.072749281
BTC,06/08/2020,-0.110283246,-0.172035424,-0.038734267,-0.748974941,0.872089262,-0.423588362,0.503209663,0.937626628,-0.708197489,0.919905443,-0.426635111,-0.110283246,-0.172035424,-0.038734267,-0.748974941,0.872089262,-0.423588362,0.067130393
